domain,experiment,variant,seed,F1,ApexMAE,OnsetMAE,DurMAE,IntMAPE
wlel,hw_ablation,GD4_no_causal,456.0,0.0,,,,
wlel,hw_ablation,GS1_wo_mempos,123.0,0.8333614722269119,0.7452998379254457,0.7731766612641815,0.44035656401944895,0.08780141790222766
wlel,hw_ablation,GS1_wo_mempos,42.0,0.8306867535287731,0.7512458132505514,0.7712605179315415,0.4250469732864962,0.08412851821800416
wlel,hw_ablation,GS1_wo_mempos,456.0,0.8326086212209401,0.7954601529731063,0.8286043260136524,0.42626860761575786,0.08828449257370832
wlel,hw_ablation,GS2_wo_sa,123.0,0.8440256615878108,0.734362628661916,0.7665083135391924,0.44924782264449725,0.08789243167772215
wlel,hw_ablation,GS2_wo_sa,42.0,0.8461331177580168,0.7304936305732485,0.7539808917197452,0.42428343949044584,0.08383497807680816
wlel,hw_ablation,GS2_wo_sa,456.0,0.8488572947116663,0.6758237457932222,0.6957814823510996,0.39500665257885265,0.08794604649831796
wlel,hw_ablation,GS3_bare,123.0,0.8268343528929292,0.7848226833099116,0.7897825907249731,0.463007357195999,0.09482691318959138
wlel,hw_ablation,GS3_bare,42.0,0.8220424671385238,0.8037720377203772,0.81230012300123,0.43370233702337024,0.09179842869530903
wlel,hw_ablation,GS3_bare,456.0,0.827325367339425,0.7814548102597297,0.7912452463791569,0.4104701027591229,0.08574832048821425
wlel,hw_ablation,GS4_cnn,123.0,0.8478409131698912,1.0169348010160881,1.043099068585944,0.41380186282811177,0.07761251903295352
wlel,hw_ablation,GS4_cnn,42.0,0.8318073319320247,0.9869796128148022,1.0074524584546856,0.4198218262806236,0.0789075651240536
wlel,hw_ablation,GS4_cnn,456.0,0.8430795418277245,1.0058887860688146,1.0392866156305207,0.4194498191301422,0.07785849893094644
wlel,hw_ablation,GS4_lstm,123.0,0.8406645737063037,0.9643336690164485,1.0211480362537764,0.44486404833836857,0.07613542862947695
wlel,hw_ablation,GS4_lstm,42.0,0.8236277514628031,1.0027063599458728,1.0565798376184032,0.43766914749661706,0.07689350558522616
wlel,hw_ablation,GS4_lstm,456.0,0.8372695147125713,0.9633932302549102,1.035185959047221,0.4463017133305474,0.07302441888999628
wlel,hw_ablation,GS4_scratch,123.0,0.8533342712436691,0.8976176737284642,0.966532025389498,0.4542082268568131,0.07825441427973369
wlel,hw_ablation,GS4_scratch,42.0,0.856678445229682,0.9561953473024254,1.0306055106418084,0.4622174558653688,0.07651898786153918
wlel,hw_ablation,GS4_scratch,456.0,0.8660604748502562,1.019748354303808,1.101491542371469,0.48195983668027664,0.07641173670844059
wlel,hw_ablation,GS5_detr,123.0,0.7809145129224652,0.7513577732518669,1.463509843856076,0.4363543788187373,0.09855044290362651
wlel,hw_ablation,GS5_detr,42.0,0.7865908618179297,0.7473776994270603,1.229792860290877,0.44944909651829,0.09141579030285638
wlel,hw_ablation,GS5_detr,456.0,0.7915887543876914,0.7465395772896809,1.2382096974720265,0.4358060505594695,0.10648264888417341
wlel,hw_focal,G0_hw_focal,42.0,0.8559411146161935,0.7053182214472538,0.7450265514781644,0.4440833795672505,0.08606969739331458
wlel,hw_p1_ablation,G0_full,123.0,0.8509422047924491,0.6912982346508358,0.7120762380877987,0.4436025620996719,0.08960992729901875
wlel,hw_p1_ablation,G0_full,42.0,0.8567297669883325,0.7017268445839875,0.734850863422292,0.42810047095761383,0.08567755974792281
wlel,hw_p1_ablation,G0_full,456.0,0.84147698533131,0.717319868558147,0.724212551094013,0.4186102428468382,0.08844306779392494
wlel,hw_p1_ablation,GP1a_wo_has_apex,123.0,0.8363334830528971,0.7069321655787821,0.7123027348591259,0.4564157646864414,0.08837547712157162
wlel,hw_p1_ablation,GP1a_wo_has_apex,42.0,0.8348937640352393,0.728626996606803,0.7607382272614417,0.4268807415376976,0.08899599971868051
wlel,hw_p1_ablation,GP1a_wo_has_apex,456.0,0.8338762214983713,0.7175986842105263,0.7344572368421053,0.4055921052631579,0.08953626947097121
wlel,hw_p1_ablation,GP1b_wo_distance,123.0,0.831851950119395,0.7049677059245674,0.7371820428992903,0.4391196874252452,0.08703927491951981
wlel,hw_p1_ablation,GP1b_wo_distance,42.0,0.8325336216800703,0.7104472765646562,0.7275752902021267,0.4501177043591201,0.0918758932593922
wlel,hw_p1_ablation,GP1b_wo_distance,456.0,0.8380229168079192,0.7049352750809061,0.7253236245954693,0.4122168284789644,0.08587058271444727
wlel,hw_p1_ablation,GP1c_wo_phase,123.0,0.8519061583577713,0.6923799092473791,0.7160851196995776,0.4274761383195118,0.08820384927032425
wlel,hw_p1_ablation,GP1c_wo_phase,42.0,0.8435737206552948,0.6883959317690398,0.7149034996396252,0.39953551693761513,0.08537830394110348
wlel,hw_p1_ablation,GP1c_wo_phase,456.0,0.842690078534929,0.6932280644636172,0.6989256063812469,0.4376526127299365,0.08837384514677349
wlel,hw_p1_ablation,GP1d_wo_offset,123.0,0.8483672149010795,0.7343662197960986,0.7809263867704905,0.4684916111423296,0.08531250866032167
wlel,hw_p1_ablation,GP1d_wo_offset,42.0,0.8343896390190134,0.7778236459709379,0.8271961690885072,0.413721928665786,0.0955664729188238
wlel,hw_p1_ablation,GP1d_wo_offset,456.0,0.836521313424485,0.7532814982024915,0.7881448039461584,0.4774684390937213,0.08409299232930308
wlel,hw_p1_ablation,GP1e_generic_npp,123.0,0.8493224025430818,0.7144433062800409,0.782680639823497,0.436687416279253,0.08097016666822901
wlel,hw_p1_ablation,GP1e_generic_npp,42.0,0.845293663319789,0.8164627363737486,0.87780073097092,0.4569362784045765,0.07724183086731619
wlel,hw_p1_ablation,GP1e_generic_npp,456.0,0.8488608554785785,0.8513074549293487,0.9124573656001299,0.4796166964430729,0.07519800132899652
wlel,hw_posreg,G0_hw_pr,42.0,0.8565073801981532,0.7272584198929808,0.7637708530059805,0.45530374567201765,0.08648506484737412
wlel,hw_pred168,E5_full,123.0,0.8304987359227763,0.7326691573266916,0.7221530372215303,0.4402010977353443,0.09885822605562046
wlel,hw_pred168,E5_full,42.0,0.8269141170989284,0.7132594609822519,0.7279087238238332,0.4560991642407738,0.09827242290851779
wlel,hw_pred168,E5_full,456.0,0.8326840818820653,0.7014172361601615,0.7001330092189149,0.4225565289180388,0.09515275383917929
wlel,joint_pretrain,s42,,0.8421016507086723,0.7480642269133588,0.7985165865188687,0.46099926644388295,0.07353581411098464
wlel,p1_ablation,GP1a_wo_has_apex,123.0,0.8456100188526797,0.677920216577753,0.6988613743132415,0.4236006051437216,0.07722971037481269
wlel,p1_ablation,GP1a_wo_has_apex,42.0,0.8414858153615893,0.717277063626809,0.7814698035411108,0.4412644514512087,0.07552375883631575
wlel,p1_ablation,GP1a_wo_has_apex,456.0,0.8227399428748409,0.7508783670737829,0.8007361552618371,0.42211811945792205,0.0720944444305767
wlel,p1_ablation,GP1b_wo_distance,123.0,0.8484643256239206,0.6902139208173691,0.7269316730523627,0.42161558109833974,0.07753155384933533
wlel,p1_ablation,GP1b_wo_distance,42.0,0.825914833557093,0.7252417472490831,0.7605035011670557,0.41938979659886627,0.07481498652305159
wlel,p1_ablation,GP1b_wo_distance,456.0,0.8362803543161227,0.7057591623036649,0.7344341522351994,0.43536045106725735,0.07291608662668848
wlel,p1_ablation,GP1c_wo_phase,123.0,0.8449897750511247,0.7146660212971926,0.7578251048725395,0.4223943207486286,0.07931920327143055
wlel,p1_ablation,GP1c_wo_phase,42.0,0.8399313893653517,0.6926155856886129,0.7325600392092795,0.4160267930076785,0.07763691193855041
wlel,p1_ablation,GP1c_wo_phase,456.0,0.8370693444230314,0.6822845140964536,0.7154051215768641,0.4293561677033686,0.07104325127747188
wlel,p1_ablation,GP1d_wo_offset,123.0,0.8383316575945637,0.7631100082712986,0.8092638544251447,0.46799007444168733,0.07277383991411522
wlel,p1_ablation,GP1d_wo_offset,42.0,0.8464318909428896,0.7433707499593297,0.7898975109809663,0.5014641288433382,0.07335347237160336
wlel,p1_ablation,GP1d_wo_offset,456.0,0.8395095275296355,0.7504450558342773,0.8065220909532287,0.48575821330312347,0.0701638096934154
wlel,p1_ablation,GP1e_generic_npp,123.0,0.8462017004216493,0.8805750694330992,0.9442084626694984,0.4597288024832544,0.06699741825384832
wlel,p1_ablation,GP1e_generic_npp,42.0,0.8423070221292909,0.8531237070748863,0.9303268514687629,0.49499379395945386,0.0669564358817414
wlel,p1_ablation,GP1e_generic_npp,456.0,0.8382159429323359,0.7650169379492687,0.8221928447492357,0.47591506238122777,0.0720362407935816
wlel,posreg,G0_posreg,123.0,0.848409609448396,0.7062406074507632,0.7355849086451001,0.4550344063908882,0.08408259050356773
wlel,posreg,G0_posreg,42.0,0.8513282063337474,0.7151084812623274,0.7426429980276135,0.43984220907297833,0.08495585128083977
wlel,posreg,G0_posreg,456.0,0.852513700262092,0.7219516090393676,0.7666693284356784,0.4406292421943624,0.08246279884926007
wlel,posreg,G0_posreg_w01,42.0,0.851592956042479,0.7179163378058405,0.7471191791633781,0.4434885556432518,0.08476640383257773
wlel,posreg,G0_posreg_w05,42.0,0.8487352615136552,0.7123406950051453,0.7391751761260191,0.4376632628829257,0.08433359340210807
wlel,pred168,E5_full,123.0,0.8322137286696009,0.7119131564297644,0.7261087400259788,0.43333642605307104,0.08554588140229935
wlel,pred168,E5_full,42.0,0.8275326591222315,0.6801932820416589,0.7181459936198161,0.4392944267217114,0.08506554958358054
wlel,pred168,E5_full,456.0,0.8317406275389795,0.6946692715601451,0.7265327007163457,0.4171550841938785,0.08127025589069091
wlel,pred168_hybrid,TG1_triplet_guided,123.0,0.8502115002028084,0.7313826162024626,0.7700940524330956,0.4435912581216775,0.09517361250425871
wlel,pred168_hybrid,TG1_triplet_guided,42.0,0.8554946201871074,0.704582760303447,0.7420700057672686,0.44749567454860034,0.11599516689925785
wlel,pred168_hybrid,TG1_triplet_guided,456.0,0.8330058939096266,0.7025,0.7341509433962264,0.44433962264150945,0.09375433899401715
wlel,pred336,E5_full,123.0,0.7950858684012216,0.8256802933180356,0.8508467812336318,0.445065223355698,0.09749773139686746
wlel,pred336,E5_full,42.0,0.7926307191150564,0.7526446486218028,0.7585050906381922,0.4355351378197169,0.09291895877121031
wlel,pred336,E5_full,456.0,0.7953166088408508,0.722486233687863,0.7288476528123508,0.44869377184380577,0.09744190508322625
wlel,pred336_crossatt_int,QT1_quad_crossatt,42.0,0.801974262648869,0.7976777794388797,0.8139731898141227,0.475108386903872,0.10987506839231345
wlel,pred336_hist_intensity,ID12_HIA,42.0,0.8331625433074709,0.6820194447698255,0.7079536136816211,0.41871851938620125,
wlel,pred336_hist_intensity,ID13_HIA_fix,42.0,0.8331625433074709,0.6820194447698255,0.7079536136816211,0.41871851938620125,
wlel,pred336_hist_intensity,ID14_HIA,42.0,0.8331625433074709,0.6820194447698255,0.7079536136816211,0.41871851938620125,
wlel,pred336_hist_intensity,ID15_HIA,42.0,0.8474089595095359,0.6883556939420303,0.7308713768945464,0.42346261275699437,0.10438927117765455
wlel,pred336_hist_intensity,ID16_HIA_intw2,42.0,0.8451151860698051,0.7009230769230769,0.7430655270655271,0.4231111111111111,0.11460075693860709
wlel,pred336_hybrid,TG1_triplet_guided,123.0,0.8480249641431175,0.6926839302447833,0.7380751034214796,0.46314538431650404,0.11391350628473415
wlel,pred336_hybrid,TG1_triplet_guided,42.0,0.8234498217837779,0.7306013341181087,0.7591475377673141,0.45384539925446343,5090.280260909179
wlel,pred336_hybrid,TG1_triplet_guided,456.0,0.8184070083576678,0.8003100546286727,0.8228751414931837,0.4263743294453467,0.10900815368643946
wlel,pred336_independent_dense,ID10_span_max,42.0,0.8399735686244023,0.7186950485886164,0.7425266080518279,0.42651550208236927,0.10637647894392492
wlel,pred336_independent_dense,ID11_intensity_decoder,42.0,0.8444289599241259,0.7349118665046874,0.753890939097348,0.4449308914204506,0.14189994740324227
wlel,pred336_independent_dense,ID1,42.0,0.8388216248703457,0.7054500069338511,0.7204271252253501,0.41954421485693155,0.10057489082778792
wlel,pred336_independent_dense,ID2_apex5,42.0,0.8373475831916444,0.698227049104242,0.7177202264921563,0.4173628515733779,0.1045305496499363
wlel,pred336_independent_dense,ID3_mape1,42.0,0.8388922814465867,0.7058211817992743,0.720195040787558,0.4198229843089224,0.09980897893460548
wlel,pred336_independent_dense,ID4_mape5,42.0,0.8363768172734042,0.8197109190151568,0.8218192892449692,0.44025113032070656,0.09647701675586642
wlel,pred336_independent_dense,ID5_temporal,42.0,0.8369174927796424,0.7038729684986126,0.7299647911954672,0.42479072912537597,0.10167933772610711
wlel,pred336_independent_dense,ID7_apex_int_head_,,0.804276599413692,0.9080617495711836,0.9422813036020583,0.45454545454545453,0.08675166060415156
wlel,pred336_independent_dense,ID7_apex_int_head,42.0,0.8246021446622497,0.8790689969353102,0.9159281040337944,0.4553135094839725,0.08914760572427893
wlel,pred336_independent_dense,ID8_apex_int_full,42.0,0.8399735686244023,0.7186950485886164,0.7425266080518279,0.42651550208236927,0.09882731376355823
wlel,pred336_independent_dense,ID9_int_w2,42.0,0.8396182929101732,0.7898142740334073,0.8057002686602033,0.43296343885060157,0.0960142744943029
wlel,pred96_hybrid,TG1_triplet_guided,123.0,0.8527846027846029,0.7144457783113245,0.7715886354541817,0.4602641056422569,0.08504052621754286
wlel,pred96_hybrid,TG1_triplet_guided,42.0,0.845402103834408,0.7492173075379305,0.78750903106687,0.397447218431404,0.094885019230485
wlel,pred96_hybrid,TG1_triplet_guided,456.0,0.8392820722006935,0.7019036046982584,0.7362494937221548,0.44852166869177806,0.0869264681909374
wlel,qbridge,G0_qbridge_posreg,123.0,0.8361675083307568,0.7287592440427281,0.7614626129827444,0.508874281018899,0.09361037872129474
wlel,qbridge,G0_qbridge_posreg,42.0,0.8445041114280921,0.6870678006517765,0.7105953421826564,0.4501232016532867,0.08689690348500406
wlel,qbridge,G0_qbridge_posreg,456.0,0.8298451305136562,0.7012387660918145,0.7192130191887297,0.4338919925512104,0.0844935114370249
wlel,qbridge,G0_qbridge,42.0,0.8438872744475231,0.6912789300872908,0.7168254985184592,0.43797549451429485,0.10459654518877996
wlel,train_search,drop01,123.0,0.8433322136378905,0.7258822592209033,0.7520114713614275,0.4255556440691468,0.08790795827939167
wlel,train_search,drop01,42.0,0.8506836334100447,0.6966104392106939,0.732733927434755,0.4407224697644812,0.08680445294912177
wlel,train_search,drop01,456.0,0.8385175156540869,0.724065552595463,0.7628158553322031,0.42932106240413337,0.0888222804705648
wlel,train_search,drop03,123.0,0.8354541170133979,0.718671931662503,0.731485212345878,0.46119751793053426,0.08885431446291321
wlel,train_search,drop03,42.0,0.8559122417390134,0.7476804529013996,0.7608900770561409,0.4403208051580437,0.0831781943071258
wlel,train_search,drop03,456.0,0.8333951012432196,0.6813551099611902,0.6969598965071151,0.419388745148771,0.08698831165016331
wlel,train_search,lr1e-3,123.0,0.8353212252642993,0.7266753204608145,0.7489047541781599,0.44458867434690896,0.08915704506662434
wlel,train_search,lr1e-3,42.0,0.8505450470336537,0.7601213766669328,0.7946179030583725,0.4423860097420746,0.08624041959294404
wlel,train_search,lr1e-3,456.0,0.8436044732995683,0.7118220646305101,0.7362398259327907,0.42485292932548957,0.08924040123329162
wlel,train_search,lr1e-4,123.0,0.8424191656893951,0.7312067456845119,0.755468936441015,0.4702887598440856,0.09894533473537662
wlel,train_search,lr1e-4,42.0,0.8407271740605075,0.7507664999193158,0.7790866548329837,0.44021300629336774,0.09363077025892652
wlel,train_search,lr1e-4,456.0,0.8413937611950387,0.7399582262210797,0.7679948586118251,0.43227827763496146,0.09594160836549098
wlel,train_search,lr3e-4,123.0,0.844042212129308,0.720819814829469,0.7295244124396613,0.4471789190472422,0.09282814064435434
wlel,train_search,lr3e-4,42.0,0.8511082665229401,0.7056122852845722,0.7307052956542389,0.4325971661521412,0.08756230361962143
wlel,train_search,lr3e-4,456.0,0.8401245521813373,0.6983899250757214,0.7167224613422605,0.43208990913438544,0.08683244970937663
wlel,train_search,lr5e-4,123.0,0.8509422047924491,0.6912982346508358,0.7120762380877987,0.4436025620996719,0.08960992729901875
wlel,train_search,lr5e-4,42.0,0.8567297669883325,0.7017268445839875,0.734850863422292,0.42810047095761383,0.08567755974792281
wlel,train_search,lr5e-4,456.0,0.84147698533131,0.717319868558147,0.724212551094013,0.4186102428468382,0.08844306779392494
wlel,train_search,ls005,123.0,0.8319179292071471,0.7383421804818293,0.775990200081666,0.46402613311555735,0.08975340574027238
wlel,train_search,ls005,42.0,0.8518206054061351,0.7330639410506299,0.7613501307344901,0.44410110133903813,0.08932010000975908
wlel,train_search,ls005,456.0,0.8421335483004165,0.7084396936821953,0.7137045309508615,0.4192724952137843,0.08816127400931535
wlel,train_search,ls02,123.0,0.8477223427331887,0.6971891977009684,0.7124635855444453,0.4402802928903236,0.08954661344812596
wlel,train_search,ls02,42.0,0.85387088132869,0.7309019607843137,0.7594509803921569,0.4243921568627451,0.09444224783395871
wlel,train_search,ls02,456.0,0.8362141581589676,0.6923200902570715,0.7080344910951729,0.4159883955193811,0.08709091884880361
wlel,train_search,ls0,123.0,0.841089862920968,0.7209657947686117,0.7601609657947687,0.45682092555331993,0.09121859870351483
wlel,train_search,ls0,42.0,0.8502133091470994,0.7618332674832082,0.7952587909917029,0.43674436981430265,0.09548145630525223
wlel,train_search,ls0,456.0,0.8457351499374556,0.7238567316917173,0.7573552926127278,0.43212344099776145,0.08626051672524816
